0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
-64028695752.371,,,1.6257175306039753,89.1573067334964,-85.90587167228844,-93.99282938701027,1.6150639002257543,-0.016200955326646893,494235,1.6362753468758415,1.6231752208301,3.9998888339070073,10.717558727234904,0.0336419033201929,0.08332820246610073,1.0
-69729455145.21016,,,1.6239238124713176,89.15551301536374,-85.9076653904211,-128.22262810669795,1.6091708138003855,-0.017789905877123813,235350,1.6310186889476455,1.621451164994921,0.9260350206191207,8.94348544744902,0.014626987354417365,0.060294526143082644,1.0
-77510919725.20718,,,1.619605355041856,89.15119455793428,-85.91198384785056,-169.67247947133563,1.5993828616439068,-0.020868423265593128,-376560,1.624728988355105,1.6164361834526062,2.1084153891266857e-13,1.6419746181754462,0.038030195898676844,0.13567733956869943,1.0
-77504128305.43765,,,1.6134759914744967,89.14506519436692,-85.91811321141792,-187.5119205249653,1.5877895063380776,-0.024535217855775837,-1153215,1.6144661308664572,1.6098018373761858,1.775487071331908e-13,0.30867834020650303,0.028522651227309348,0.1561845976757515,1.0
77508261937.9905,,,1.6086002025622717,89.14018940545469,-85.92298900033015,-66.63596108432878,1.5873795659160972,-0.023467220982461345,-353025,1.601222463360523,1.6054136071886336,39.18073077894943,13.060243592983275,0.048999905586242676,0.14882623770419545,0.0
50146262743.02589,,,1.6059533652406006,89.13754256813301,-85.92563583765182,77.43124468308991,1.5937609745599455,-0.019620916664947474,321645,1.5365622043609617,1.6034284574644906,68.8229381516452,36.00122297686494,0.040956058848999,0.11773238092525087,0.0
77487155131.88628,,,1.603707103017642,89.13529630591006,-85.92788209987478,100.96104399801254,1.6008381313462605,-0.015608009794193967,855105,1.537461764005314,1.6016523497445243,80.36860723675764,62.79075872245076,0.017552471546713466,0.0872954315331294,0.0
-31002038917.594746,,,1.6016174019006268,89.13320660479305,-85.9299718009918,70.17212820814899,1.602860979328997,-0.013813274412044496,525615,1.540309014514949,1.5996671233858382,76.29525361029958,75.16226633290081,0.02925396973940031,0.0508338622488262,0.0
51627104383.28182,0.0,80.0,1.6011454894646044,89.13273469235702,-85.93044371342782,52.87406440379874,1.604819205554733,-0.012120557505846508,800190,1.5430708475092947,1.599682799407414,77.99962236712506,78.22116107139409,0.008777366811165033,0.04096353157363425,0.0
-77443071809.2433,4.0,76.0,1.600778068700541,89.13236727159295,-85.93081113419188,64.91195272953948,1.6066849955627387,-0.010543600217698401,1066920,1.5457498255138102,1.5994894759995597,79.48110470250678,77.92532689331047,0.010240172677960846,0.03895940948960076,0.0
-51629358333.29785,0.0,72.0,1.6011072361834995,89.13269643907591,-85.93048196670892,57.26605823687135,1.6084758930327572,-0.009075328173160147,1090455,1.5483484341781903,1.5992962292262487,80.96355295954157,79.48142667639114,0.00877825389557052,0.0033577795866225556,0.0
77490554211.14806,0.0,68.0,1.601088264262716,89.13267746715513,-85.9305009386297,57.49311369695997,1.6120734146016007,-0.006940977410496263,1545465,1.550869084582639,1.6001479710851396,95.65108654402479,85.36524806869106,0.019017520189781978,0.06491934547605746,0.0
-46487467082.570114,16.0,64.0,1.6030543852790036,89.13464358817143,-85.92853481761341,84.71534638817151,1.6152796987322002,-0.0050751362450451865,1843575,1.5533141154749541,1.6022533689226424,88.83345142663737,88.48269697673459,0.014628984162171621,0.041166859037503716,0.0
-77503417206.50111,12.0,60.0,1.6037144337914437,89.13530363668386,-85.92787476910098,-16.322869934878156,1.6131035272837144,-0.005525817614560724,1569000,1.5577168280735092,1.6018511312348502,63.71031985399327,82.73161927488515,0.027795008623687112,0.036531381368110495,0.0
-38733279407.96733,8.0,56.0,1.6038345098695561,89.13542371276198,-85.92775469302286,-175.0490784803566,1.610791329972001,-0.006037557082440914,1349340,1.5618994050421364,1.6024935756410872,60.91714201279921,71.15363776447661,0.011703230783746799,0.028396212378696536,0.0
-46457121237.74758,4.0,52.0,1.6044247520236288,89.13601395491605,-85.92716445086879,-164.17087270855154,1.6078355792005286,-0.006810799116720778,1106145,1.5658728531623323,1.6032927547182356,55.334653579936685,59.98737181557639,0.007314276257963659,0.030769027738186464,0.0
-77425445866.40042,0.0,48.0,1.606320784772825,89.13790998766524,-85.9252684181196,-127.27884814100324,1.6051521957882824,-0.00745188622830284,870795,1.5696476288765184,1.6059201189449854,53.93846275855554,56.73008611709715,0.007314273841429353,0.029204352572649705,0.0
-60279445945.783134,0.0,44.0,1.60901776541062,89.14060696830305,-85.92257143748179,-142.8590151413364,1.6000291638812603,-0.009079038721540256,572685,1.5732336658049952,1.6088085770606995,28.03904688966431,45.770721076052176,0.026332102529553758,0.03606078153419371,0.0
-77435058547.38791,0.0,40.0,1.6094510513701585,89.14104025426258,-85.92213815152226,-118.12130956234225,1.5959722148240079,-0.010201379127982912,878640,1.574074865293533,1.6082492981638228,5.434908245832908,29.137472631350917,0.008777407503305357,0.036107880299624834,0.0
-77497123651.9233,72.0,36.0,1.6063667579190086,89.13795596081142,-85.92522244497341,-118.36106218387292,1.5905246287201946,-0.011846842420269343,494235,1.6413683674460549,1.6042420438357763,0.0,11.15798504516574,0.022674903280951675,0.04416136668078061,1.0
-1447657.9372705736,68.0,32.0,1.6024117562053168,89.13400095909773,-85.9291774466871,-105.78723381239408,1.5870001094890227,-0.012623245447759057,800190,1.6406149673371155,1.599869123526982,6.797017136674495,4.077308460835801,0.008046736008676447,0.03413639074816137,0.0
-33195048141.152756,64.0,28.0,1.5989095291457065,89.13049873203812,-85.93267967374672,-100.89730245047296,1.5830524285166343,-0.013530633262819558,486390,1.6398691012292657,1.5965410130364555,3.703728635941135,3.500248590871877,0.010240456422037525,0.034171416415398136,1.0
5165522885.744492,60.0,24.0,1.595774816986944,89.12736401987937,-85.93581438590547,-86.50502704766888,1.5803554613215713,-0.013872290618941463,855105,1.6375441483042739,1.593301807131086,13.793122925419377,8.097956232678335,0.021943592779687826,0.03931889585146707,0.0
77465109306.69717,56.0,20.0,1.5921524477420108,89.12374165063443,-85.93943675515041,-78.82309234266144,1.5786811537003669,-0.013765459689007775,1137525,1.633492982279321,1.5901670711381095,17.24080893808321,11.57922016648124,0.011703121886989187,0.029370606359956784,0.0
77472459297.61914,52.0,16.0,1.589818789423257,89.12140799231568,-85.94177041346916,48.89017796207802,1.5807699976956704,-0.01210024839821,1435635,1.6296443745556157,1.5882862210273743,39.65519371457468,23.56304185935909,0.019018054008483887,0.030791816393971237,0.0
-77443070827.38132,48.0,12.0,1.5887042180339175,89.12029342092633,-85.94288498485851,167.2885602960647,1.5848733768378964,-0.009667303570540353,1694520,1.6259881972180956,1.5865098663738795,55.173925469282835,37.356642707313576,0.021944638982059006,0.02656971988315523,0.0
-0.0014697388593330246,44.0,8.0,1.5861965007008643,89.11778570359328,-85.94539270219155,108.48878578828135,1.5871663565705982,-0.008084515514330093,1317960,1.6225148287474516,1.5842111366135734,54.90254771199021,49.910555631949244,0.011703242132529157,0.0378102466199525,0.0
-11063438836.474438,40.0,4.0,1.5852559003045095,89.11684510319692,-85.94633330258792,95.00751979339897,1.5893079283763116,-0.006639547248733502,1514085,1.6192151287003398,1.5838974969727653,76.31215605422835,62.12954307850046,0.010240130500577482,0.01926097234362676,0.0
77449850513.49908,36.0,0.0,1.5851514459952096,89.11674064888763,-85.94643775689721,80.27116562229247,1.5919912845421649,-0.0050446447717305,1647450,1.6160804136555835,1.5841587696756636,85.52469318991257,72.24646565204371,0.009508809672852614,0.012953460613561837,2.0
77472457896.69582,32.0,0.0,1.5856739969449645,89.11726319983738,-85.94591520594746,74.97695295832581,1.5948519336924043,-0.0034595015225848957,1843575,1.613102434363065,1.5850992883954729,92.10605715330458,84.64763546581516,0.013165905471276718,0.018925105743092082,2.0
77443070756.4127,28.0,68.0,1.5870672342550736,89.1186564371475,-85.94452196863735,104.80060394031274,1.5990540833695115,-0.0014063646912445549,2149530,1.5565208278052154,1.586875660078866,100.0,92.54358344773904,0.0102386474609375,0.029391703965405552,2.0
-11065094550.687849,24.0,64.0,1.5894357576421565,89.12102496053457,-85.94215344525027,103.86087477525605,1.602226090338064,0.00011400657437388162,1851420,1.557135241938891,1.5896969863346644,91.11116705899678,94.40574140410045,0.010240136680562895,0.028160173612510237,0.0
46455268438.94416,20.0,60.0,1.5918042228218925,89.12339342571431,-85.93978498007053,82.39557270846285,1.6045551823309356,0.001198342033721822,1718055,1.5590917054478266,1.5923615097999573,88.88778156406394,93.33298287435359,0.007314379833392337,0.012356187020248635,0.0
-33195283638.894493,16.0,56.0,1.5946603741039245,89.12624957699634,-85.9369288287885,70.80195936794627,1.6059288166160395,0.0018179968619429498,1506240,1.560989475051494,1.5956530485834395,84.44354579141027,88.147498138157,0.010240132513422262,0.019475397827914145,0.0
-77465109299.56369,12.0,52.0,1.5976558224808994,89.12924502537332,-85.93393338041152,52.631058136547246,1.6065207770932737,0.0020653433085169315,1247355,1.5628303115670514,1.5983698538371496,79.99967219264404,84.44366651603941,0.011703120624726893,0.02351228928630602,0.0
77425447448.9704,8.0,48.0,1.60103450927626,89.13262371216868,-85.93055469361616,52.35589152037217,1.6083350768049554,0.0027851854904274997,1419945,1.5646159229871421,1.6020271863256181,91.11116705899678,85.18479501435036,0.0073146820068359375,0.015459008825068801,0.0
-46453880192.428314,4.0,44.0,1.6049356025741353,89.13652480546655,-85.92665360031829,123.39034980032815,1.6106176221526765,0.0036490513443721007,1812195,1.56634796606463,1.605788963181632,91.30444054738712,87.47175993300931,0.010241263055674965,0.034979553831737446,2.0
-77425450619.5498,0.0,40.0,1.6082097232821313,89.13979892617455,-85.92337947961029,7.751492574993609,1.610623087008383,0.0035191277302104584,1639605,1.569367590192289,1.608610280922481,67.64581902335208,83.35380887657867,0.007314602733185405,0.014980113695356154,0.0
25815000679.214252,0.0,36.0,1.6100208709987935,89.14161007389121,-85.92156833189362,-59.45424486648845,1.6108934201164318,0.0034870516875331603,1914180,1.572236233113565,1.6101776106016976,58.32838704254642,72.42621553776188,0.008777365887635336,0.023584153672646452,0.0
-77465109333.19824,88.0,32.0,1.6094635163870772,89.1410527192795,-85.92212568650534,-291.654581467264,1.6079230083845883,0.002106084976016831,1663140,1.5749614438887773,1.6095505952835083,8.331255551717803,44.7684872058721,0.011703126576602774,0.0210843511799073,1.0
15482772400.59203,84.0,28.0,1.6096375629115331,89.14122676580395,-85.92195163998089,-153.84708917068235,1.6065564718241665,0.0014354158379434878,1859265,1.577550394125229,1.6097594669886999,18.182883924116382,28.28084217279353,0.008776654350884039,0.0162725749698472,0.0
-38722018219.914955,80.0,24.0,1.6097595729687668,89.14134877586119,-85.92182962992365,-96.94302790771947,1.6053055353091346,0.0008371473290853526,1718055,1.580009896849858,1.6098118083817619,15.909111589098746,14.141083688310976,0.00877737212422347,0.011607131339463823,0.0
-69344713205.53561,76.0,20.0,1.6081225313129026,89.13971173420532,-85.92346667157952,-196.20822431072222,1.5988294013694122,-0.001891861325681754,1349340,1.6267404486178088,1.607356241771153,2.5001296295543995,12.197375047589842,0.02779521144914532,0.02965410135345604,1.0
19368813051.482994,72.0,16.0,1.6062763993261027,89.13786560221853,-85.92531280356631,-142.50565971727477,1.595126675614638,-0.0033579485006598464,1694520,1.6261552843550942,1.605266307081495,17.500189883056247,11.969810367236464,0.013166020992313232,0.027240785271797824,0.0
-77465109347.19363,68.0,12.0,1.6036293027740318,89.13521850566646,-85.92795990011838,-108.7541523011546,1.5912992751960702,-0.004802016489571237,1451325,1.625575971735007,1.6021315796034676,10.00066905470727,10.000329522439307,0.011703129053654004,0.018872411298011982,0.0
-20089453197.358727,64.0,100.0,1.5995888540058891,89.1311780568983,-85.93200034888653,-136.2874572491141,1.5853746447297385,-0.007035553024085983,988470,1.6250024522411204,1.598004060132163,9.708637616752295,12.403165518171937,0.019749041410284107,0.03509905115268663,1.0
-77493463658.70058,60.0,100.0,1.5946429663790351,89.12623216927146,-85.93694623651338,-150.41549866320045,1.5766707520684862,-0.01030331249746963,596220,1.6227943581346707,1.5924660478319441,2.4882547447389644e-13,6.569768890486604,0.020480608381272303,0.028790645621968477,1.0
-30145704442.698193,56.0,100.0,1.5869802361172487,89.11856943900966,-85.94460896677518,-199.7734576231689,1.56263378701096,-0.015609357397003532,-360870,1.6185298083130353,1.5844201701028007,11.224357187852695,6.977664934868412,0.05266432941868282,0.0672649836513046,1.0
-77492062777.88942,52.0,96.0,1.578864689645292,89.1104538925377,-85.95272451324713,-147.24315063600636,1.549952144073575,-0.020099335201220203,-1043385,1.609069031758086,1.5761130537305559,6.63275132551488,5.952369504455941,0.019749056436821233,0.04570907733166947,1.0
77498191248.52263,48.0,92.0,1.5718985294729517,89.10348773236537,-85.95969067341947,-83.59085099724668,1.5452948264209776,-0.021044558247837797,-86295,1.6002705095619834,1.5695300357682365,28.571264529306017,15.476124347557864,0.031452059745788574,0.0629096387197995,0.0
-9688225153.617208,44.0,88.0,1.5648626559655707,89.09645185885799,-85.96672654692685,-54.0698497913498,1.5412183289489356,-0.021660699877358747,-541305,1.5920878839196078,1.5625289848872594,29.34787797964295,21.51729794482128,0.023406358761556945,0.028855132125867995,0.0
17882778631.234795,40.0,84.0,1.5584189517928553,89.09000815468528,-85.97317025109956,-44.203120340824114,1.5381489814527178,-0.02179174707054332,-517770,1.5844780420721984,1.5563639317240034,31.111302299476044,29.67681493614167,0.01901750705242433,0.0014638327659740075,0.0
77478338921.68495,36.0,80.0,1.5522887562844143,89.08387795917683,-85.97930044660801,-28.556675711383654,1.5367015660143963,-0.021210780614018043,-243195,1.5774008891541078,1.5505123819623674,38.094867882863845,32.85134938732761,0.014628982960062986,0.017088961469962097,0.0
-77507218472.05211,32.0,76.0,1.546715731891821,89.07830493478424,-85.9848734710006,-33.21423404664375,1.5317934768691719,-0.02205145767710248,-800190,1.5708191369402835,1.544451722076961,21.427792021088944,30.211320734476278,0.032183817274748616,0.034172487273016576,0.0
-77490554408.43541,28.0,72.0,1.5395754103759434,89.07116461326837,-85.99201379251647,-109.33373794539891,1.524852089334912,-0.023671203183943,-1223820,1.564698107381427,1.5368237750870841,8.333097921094227,22.618585941682337,0.01901761231706911,0.025076648225977306,0.0
77498191248.3029,24.0,68.0,1.5329052783198474,89.06449448121226,-85.99868392457257,-55.707663230829986,1.523162536739835,-0.023032650423429057,-564840,1.5590055498916904,1.5308154310498918,28.571317407580054,19.44406911658774,0.02340635600801355,0.03856626814134552,0.0
12237285267.684519,20.0,64.0,1.5282378776377814,89.0598270805302,-86.00335132525464,-7.062458511836825,1.5215140788650874,-0.02238123593179764,-1098300,1.5537114714262352,1.5268446462494987,29.999185302230067,22.30120021030145,0.027794866719510924,0.03054009913618285,0.0
77478338946.14877,16.0,60.0,1.5238840274576007,89.05547323035002,-86.00770517543482,17.392058862402028,1.5214954350885725,-0.02106860864812976,-784500,1.548787978453362,1.5227694341114588,37.14301218199038,31.9045049639335,0.014628989721161112,0.017654659001362406,0.0
-64571909617.45805,12.0,56.0,1.5199829630577621,89.05157216595018,-86.01160623983466,68.75666712424228,1.5209482474404041,-0.020018956177866087,-1231665,1.54420912998859,1.5187987089157104,40.001192304209866,35.714463262810106,0.01755485598403217,0.024980335235998775,0.0
-724453.6962967946,8.0,52.0,1.5169876353333425,89.04857683822576,-86.01460156755908,14.409782382783646,1.5205005484985912,-0.018968453666120544,-1231665,1.539950800916352,1.5159252796854292,47.05928753513237,41.40116400711087,0.011703127875037023,0.022349637387933465,0.0
25813713513.487713,4.0,48.0,1.514967387586697,89.04655659047911,-86.01662181530573,-3.3706582145071224,1.519868087518852,-0.018038892718192923,-1561155,1.5359905548791708,1.5144623262541634,57.50000114418018,48.18682699450747,0.008777477489212648,0.01776121730370789,0.0
-59239957401.11993,0.0,44.0,1.515855571045065,89.04744477393749,-86.01573363184735,34.07404640594585,1.5190847177042222,-0.017214772347120766,-2039700,1.5323075260645922,1.5156117507389613,47.05957485465185,50.53962117798813,0.01243467109234797,0.025542452809795488,0.0
-77495985137.41833,0.0,40.0,1.5163780173219583,89.04796722021437,-86.01521118557046,-83.33112604034588,1.5155179707071966,-0.017580037225497946,-2526090,1.528882309267034,1.5160819462367467,14.705970308504368,39.75518210244547,0.021943589159362453,0.025330936210418792,0.0
-77510107505.69614,0.0,100.0,1.51331289637375,89.04490209926617,-86.01827630651867,-241.1228628870771,1.5056842184042862,-0.020522096833730963,-3498870,1.5265312390157022,1.511588760784694,0.0,20.588515054385407,0.036572352997330304,0.04872780457055406,1.0
-43411769923.45665,0.0,100.0,1.5069040084156562,89.03849321130808,-86.02468519447676,-233.9309651104603,1.4901909613365096,-0.025676494647228543,-5209080,1.5214112004722284,1.504274274621691,11.702127603663923,8.802699304056096,0.07314471498394282,0.08070192567667901,1.0
-62019654512.53601,4.0,100.0,1.4952356740269988,89.02682487691942,-86.03635352886542,-217.71815105234919,1.4607578648166348,-0.0363524571644418,-7664565,1.5085377196352017,1.490272275039128,5.194851577952446,5.632326393872123,0.11703166227131434,0.10399045142734076,1.0
66288135716.189026,0.0,100.0,1.4807808700108143,89.01237007290324,-86.0508083328816,-167.63216159799927,1.4409318610791197,-0.042582024335130475,-2102460,1.4835865581275764,1.4775241783687048,32.989727210344746,16.628902130653703,0.10093989307808826,0.21293251642574954,0.0
-49829001082.87918,0.0,96.0,1.4715508026736284,89.00314000556605,-86.06003840021879,-68.38790362889262,1.430296386343256,-0.044696831035767604,572685,1.4497620079872378,1.468433439731598,44.973777553647096,27.71945211398143,0.0643685205518556,0.09276574199392787,0.0
59427007269.134155,4.0,92.0,1.4643930783278034,88.99598228122022,-86.06719612456462,-47.248289336930995,1.4267811273365985,-0.04371733019704882,2000475,1.42101114036795,1.4625296252114433,55.29092977850021,44.41814484749735,0.0438869556908521,0.04670099744689629,0.0
77500138217.7027,0.0,88.0,1.4576707233859636,88.98925992627838,-86.07391847950646,-23.70629600152804,1.4258998763463124,-0.041632493853513974,2816355,1.2580895571919855,1.455842103276934,59.25919459611154,53.174633976086284,0.02486934231589255,0.026081075836344517,0.0
-77513030048.13737,0.0,84.0,1.4499557384089763,88.9815449413014,-86.08163346448345,-24.487169394998816,1.4194602747021174,-0.041883839144188695,1945560,1.2597280040902348,1.4470125351633345,47.8835998474363,54.144574740682685,0.04242386313386182,0.0271578457569789,0.0
-77513787706.71382,0.0,80.0,1.4387294035266396,88.97031860641906,-86.09285979936578,-77.89823278607298,1.4058517360950606,-0.04505042276762716,862950,1.2649233419033985,1.434384090559823,31.293831543079424,46.14554199554242,0.04425961856816518,0.032056148281147556,0.0
-66237290318.48436,24.0,76.0,1.4250035648033705,88.9565927676958,-86.10658563808904,-105.29786459717778,1.390194936896172,-0.048898879780850946,-815880,1.2699628195821673,1.4201879075595312,22.965801780492214,34.04774439033598,0.0402359889141517,0.047558747501803854,1.0
-19827549173.066074,20.0,72.0,1.4114171170602832,88.9430063199527,-86.12017208583214,-90.02635978977425,1.378449172433355,-0.05093557485701283,1184595,1.274851112930573,1.4064098596572876,25.14649567754687,26.468709667039505,0.031457272377885204,0.05459547006994039,0.0
-58135877666.018364,16.0,68.0,1.3971861769119054,88.92877537980432,-86.13440302598052,-96.70246122997806,1.3651145348483915,-0.05350024364514394,-800190,1.2795927574785266,1.3912731919969832,17.515576906150695,21.875958121396597,0.046819882801511614,0.05157978649325169,1.0
77514999892.31847,12.0,64.0,1.3825720964733919,88.91416129936582,-86.14901710641902,-82.69627689366014,1.3587268955803002,-0.05304929778406953,2055390,1.4329059311956904,1.3780176895005363,27.3023368159988,23.321469799898793,0.04755157482782191,0.07126699134258209,0.0
-77507222048.28835,8.0,60.0,1.370187384824943,88.90177658771736,-86.16140181806747,-49.97455097570263,1.352170486350856,-0.0526466275582087,290265,1.4314011813269532,1.3653890490531921,26.916637936983527,23.911517219711012,0.0321885987129662,0.042398832679442264,0.0
25830966041.715492,4.0,56.0,1.3602756532799616,88.89186485617238,-86.17131354961246,-38.34713839363946,1.3494662743393764,-0.05064045288440666,1215975,1.4299114789569032,1.356522262096405,36.09627739611088,30.105084049697737,0.021946834839618345,0.021574215572484342,0.0
-46502541066.21309,0.0,52.0,1.3521052862503165,88.88369448914274,-86.1794839166421,-61.22561410109101,1.342997402053681,-0.050249131210541975,196125,1.4284366736105538,1.3489091311182295,31.785026961159556,31.59931409808466,0.02926237324588099,0.023125244374168925,0.0
77487168083.20488,16.0,48.0,1.3489505340916992,88.88053973698412,-86.18263866880072,-73.65239241650407,1.3390348473064875,-0.048827461260867455,964935,1.4269766163176678,1.3484015890530177,36.10290751568267,34.66140395765104,0.01755762544310402,0.017075689402865496,0.0
35219904692.7259,12.0,44.0,1.348338489228672,88.87992769212109,-86.18325071366375,-77.33022887278332,1.3349947917512595,-0.047489525014058565,549150,1.4255311595977107,1.3459087099347795,22.850041863506082,30.245992113449443,0.016094304721022246,0.00910970675002873,0.0
-77513032992.27309,8.0,40.0,1.3408992181865478,88.87248842107897,-86.19068998470587,-216.95277395230804,1.3237085982662242,-0.049195351540115784,-502080,1.4241001574449532,1.3380861367498125,0.0,19.650983126396255,0.04243070187082365,0.02239826175749216,1.0
-77519656719.24931,4.0,100.0,1.329297050814301,88.86088625370672,-86.20229215207812,-253.1387929198597,1.303966271121418,-0.054317729582705976,-3530250,1.4195647745534985,1.3240978036608015,0.0,7.616680621168698,0.06657235974301101,0.06096556064633537,1.0
-77521839763.20183,0.0,100.0,1.3134624956269647,88.84505169851938,-86.21812670726545,-201.23880046239086,1.2786358599147758,-0.061519884071473685,-7876380,1.4093428257847775,1.3057202867099218,0.0,4.736951571734001e-15,0.08193505175294269,0.08033409054339655,1.0
8160067387.702505,8.0,100.0,1.2962865809262867,88.82787578381871,-86.23530262196613,-155.93230804754197,1.2581768797709278,-0.06638079487514736,-3373350,1.3922142586591644,1.2896938153675623,12.12124099208146,4.040413664027159,0.05559884670297843,0.0761600359789285,0.0
-55374995217.863106,4.0,100.0,1.2767347347260771,88.8083239376185,-86.25485446816634,-162.4463639395234,1.2214861972546454,-0.07768590278651977,-7892070,1.3690996854061985,1.2691055876868111,5.517272386576433,5.879504459552636,0.12290269705129009,0.06689441887926365,1.0
48675329298.00666,0.0,96.0,1.2607622953621036,88.79235149825452,-86.27082690753032,-108.51124701676294,1.2031713612963868,-0.08087234196847626,-3851895,1.3327689857908813,1.2548923918179102,25.9256390633025,14.521384147320136,0.07608122307081921,0.05747752387240696,0.0
-38751827720.91415,0.0,92.0,1.2482733640146164,88.77986256690704,-86.2833158388778,-55.535050228237836,1.1932408610260299,-0.08038294015738479,470700,1.300434663133249,1.2422467044421606,34.72182981294964,22.054913754276196,0.04974583318532266,0.060881337173857165,0.0
-35227292020.90088,0.0,88.0,1.234948474078773,88.7665376769712,-86.29664072881364,-63.51249900918621,1.1811256678962945,-0.08073981323141921,-2055390,1.2716571159679564,1.2294966067586626,27.77755604713439,29.475008307795516,0.024141498967241493,0.03311604873273363,0.0
-77518055886.78384,0.0,84.0,1.2177218210459255,88.74931102393835,-86.31386738184649,-101.67562914565795,1.1579119946682286,-0.08559884431067655,-3953880,1.2460450989908458,1.2097443171909876,4.629197274405738,22.376194378163262,0.058525159634938095,0.022954034841128824,1.0
4614003688.592105,0.0,100.0,1.1985007928036642,88.73008999569609,-86.33308841008875,-99.05761770212638,1.1411136323249207,-0.08755098025223762,-643290,1.2232504038812175,1.191376771245684,10.445970764004187,14.284241361848109,0.06145136508315985,0.0388727152710286,0.0
-38756708131.18576,16.0,96.0,1.1800374847742146,88.71162668766664,-86.3515517181182,-73.75398752695482,1.1281010725811258,-0.08779913221288349,2369190,1.198513495127956,1.1722515736307417,12.01917815255085,9.031448730320262,0.04096753844359191,0.03451294807379019,0.0
-25828733857.141617,12.0,92.0,1.1632463439859113,88.69483554687834,-86.3683428589065,-50.672951355899734,1.1198487188617339,-0.08601885845108281,3655770,1.1769923845126185,1.155739120074681,17.258912494344532,13.241353803633194,0.02487354051534041,0.01439198103775742,0.0
-50533201251.10783,8.0,88.0,1.1471519256154143,88.67874112850784,-86.384437277277,-29.955662351971068,1.1137618942301983,-0.08337705182885546,4879590,1.1582690182772748,1.1389653938157218,18.528024880856965,15.93537184258412,0.017557686495595082,0.01357749253553492,0.0
-71770583321.41145,4.0,84.0,1.1291763300789657,88.66076553297138,-86.40241287281346,-88.81338392304103,1.102264246335109,-0.0830504159823453,3632235,1.1419796896525258,1.1199447001729692,6.217874250997299,14.001603875399603,0.03950446488754644,0.013325875937561113,1.0
-77517972561.32472,0.0,100.0,1.1086750495790845,88.64026425247151,-86.42291415331333,-193.82440546693115,1.0801543763983952,-0.08709914655205564,149055,1.127807973748994,1.0990689311708723,3.687980578118198e-14,8.248633043951438,0.058159218963881654,0.03458373606991585,1.0
-74716560466.5638,0.0,100.0,1.0891231861083723,88.62071238900079,-86.44246601678405,-187.6883544337229,1.0554139699453682,-0.09204593212212164,-4440270,1.105735771941711,1.0797086698668343,0.361458469315344,2.193110906770898,0.060719839550893884,0.042437735514907406,1.0
